id_cliente,nombre_cliente,ingresos_ano_anterior,egresos_ano_anterior,valor_credito_mora,numero_cuotas_mora,edad
100389,Natalia Gonzalo Restrepo Sánchez,18000000.00,8162653,0 COP,0,15
103338,Mariana Claudia Pérez Romero,3500000,2725011.00,0,0,30
100463,Daniela Javier Arias Díaz,35000000,16356130.00,6400000,10,60
103191,Javier Mariana Vargas Suárez,5000000,3826236,$ 0,0,29
101805,Andrés Verónica Sánchez Arias,7200000 COP,3864945 COP,0.00,,56.5
101772,Camilo Jorge Jiménez González,9500000.00,,0.00,0,74
103489,Ana Díaz Jaramillo,"$ 5,000,000",4453338 COP,$ 0,0,36
101651,Claudia Ortiz Suárez,"$ 50,000,000","$ 43,566,841",$ 0,0 cuotas,53
101831,Lucía Valencia Moreno,50000000 COP,28440489,0,0,28
100146,HAMAS,2500000,1476087,"$ 1,200,000",5,18
101488,Ricardo Sofía Ospina Jiménez,$35000000,14565361,0.00,0,16
100399,Javier Natalia Valencia Sánchez,9500000,7091446,$ 0,0.0,
103673,Fernando Natalia González López,25000000 COP,"$ 20,374,793",0.00,0,16
100883,Patricia Valentina Sánchez Navarro,3500000,1727209.00,0 COP,0,
100504,"PURI, Genaro",9500000,3826814 COP,3500000,10.0,28
103786,Carlos Ana Restrepo Jaramillo,50000000,"$ 33,754,004",0.00,0,60
102693,"AL-ZAZA, Ziad",35000000,$21059798,,0,
101854,Gabriel Jiménez Mendoza,$25000000,22457888 COP,3500000,8,66
102556,Gonzalo Sofía Castro Morales,"$ 12,000,000",7088235,3500000 COP,1 cuotas,33.5
102303,Camila Gonzalo Sánchez Moreno,$25000000,10548145,0,0,69
102141,Juliana Restrepo Gómez,3500000.00,1768867,0,0,84
101173,Diosdado Cabello Rondon,18000000 COP,"$ 13,019,050",6400000,12,74.5
102523,Juliana Valencia González,50000000 COP,40540482,0 COP,0,16
101587,Adriana Fernando Martínez Suárez,"$ 50,000,000",21580939,$ 0,0.0,14
103092,Valentina Mariana Ortiz Romero,9500000,7435052,0 COP,0,16
103010,Fernando Luis Vargas Vargas,35000000.00,19162123,$ 0,0.0,65
101910,Santiago Patricia Gómez Jiménez,2500000,1715898.00,"$ 1,200,000",12,15
103453,"SANCHEZ CEREN, Salvador",35000000,16492964.00,"$ 500,000",3,75
102152,"TREVIÑO MORALES, Miguel Angel",3500000,1908642,0 COP,0.0,17
102717,,,1898990,$ 0,0,60
101825,Javier Carlos Sánchez Moreno,50000000,29112335,"$ 1,200,000",4,55
101562,"TREVIÑO MORALES, Miguel Angel",12000000,10067314,0,0,41
100179,Natalia Adriana Valencia Mejía,5000000,"$ 4,228,242",0,0 cuotas,71
102184,"AL-ASSAD, Bashar","$ 50,000,000",34472519,$3500000,9,58
103422,Jong-Un Kim,7200000.00,$6089175,12000000,9,27
101880,Lucía Luis Torres Rodríguez,"$ 50,000,000",,"$ 12,000,000",10.0,15 años
101589,Luis Jorge Chávez Arias,2500000,,0,0,48.5
102870,Gabriel Hernández Navarro,7200000,2951740,0.00,0,14
101618,José Valencia Suárez,$25000000,21473774,0,0,68
102774,Juliana Torres Silva,9500000.00,6548499,0,0,71
102200,Felipe Gómez Navarro,12000000,"$ 9,703,420",0,0,32
100753,Sofía Adriana Torres Díaz,35000000,25260847,0,0,28
102751,Ana Diego García Mendoza,25000000,18440367.00,0 COP,0,39
101167,Andrés Luis Gutiérrez Romero,2500000.00,2043243,$3500000,6,75
101754,Ricardo Felipe Romero Hernández,35000000.00,14685840,1200000 COP,9,15
102783,Luis Claudia Moreno Navarro,5000000,3538787.00,3500000,4,42
103517,,,8299455.00,0 COP,0,19 años
103654,"AL-SHANTI, Jamileh Abdullah",50000000,"$ 40,511,329",3500000.00,8,56
101498,Sofía Patricia Jaramillo Torres,7200000 COP,"$ 4,761,760",0,0,26
102056,Diego José Navarro Romero,35000000,22808261,$12000000,,
100733,Santiago Andrés Valencia Díaz,18000000,10533397.00,6400000,7 cuotas,
100257,Paula Mejía Ortiz,3500000,"$ 2,144,606",0,0,
100163,Natalia Ospina López,"$ 2,500,000",1886436.00,"$ 500,000",7,44
101496,Patricia Camila Suárez Suárez,18000000,$13064183,$ 0,0,41
103246,Jorge Paula Moreno Mejía,18000000.00,12168944,0 COP,0,82
102107,Jamileh Abdullah Al-Shanti,$18000000,,0 COP,0,40
101972,Diana Mateo Jiménez Sánchez,$18000000,14274730.00,0,0,24
100551,Juan Ramírez Díaz,5000000.00,3179171,3500000.00,,76 años
102116,Diosdado Cabello Rondon,35000000 COP,19013211,0.00,0,43
103552,Fernando Sofía Valencia Jaramillo,35000000,19005113.00,0.00,,30 años
102966,Camila Adriana Chávez Díaz,2500000,,0 COP,0,41
100541,Ziad Al Zaza,3500000.00,"$ 3,008,560",$ 0,,
103595,Felipe Camila Jaramillo López,7200000,4517132,12000000.00,2,32
103673,Fernando Natalia González López,25000000 COP,"$ 20,374,793",0.00,0,16
101757,"LUKASHENKO, Aleksandr",$9500000,7961536.00,0 COP,0,25 años
103727,Laura Patricia Jaramillo Ortiz,$25000000,$18519933,$ 0,0,66
102367,Mohammed Abu Teir,7200000,5760581,$ 0,0,32
102668,Gonzalo Laura Torres Restrepo,5000000,$3191388,"$ 1,200,000",8,16
102261,Claudia Esteban Morales Arias,$7200000,5885785,0,0.0,34
103063,Ricardo Esteban Ramírez Sánchez,2500000.00,1955305,$ 0,0,60
103219,Ziad Al Zaza,"$ 25,000,000",12285898.00,0.00,0,85 años
103294,Mohammed Abu Teir,2500000,"$ 1,628,094",500000.00,12,48.5
101518,"SAAB MORAN, Alex Nain",3500000.00,1969513,0.00,0,15
102622,Camilo Martínez Vargas,25000000,"$ 15,299,286",0 COP,0,81
102760,Fernando Ortiz Díaz,"$ 7,200,000",$5811086,0 COP,0,26.5
103193,"GUZMAN LOERA, Joaquin",2500000,1220759 COP,$ 0,0,65
103340,Luis Fernando Moreno Moreno,"$ 2,500,000",1498002,0 COP,0 cuotas,53 años
102288,Carlos Arias González,12000000 COP,8162100,$500000,6.0,16
102306,,,17054429,0 COP,0,54
102595,Juan Patricia García Suárez,9500000 COP,$6002822,$ 0,,23
100380,,,1538445,,0,43 años
100748,Javier Morales Rojas,12000000.00,9287372,"$ 500,000",3,74
103574,Ana Andrés Mejía González,"$ 25,000,000",18608474 COP,0 COP,0,36
102514,Felipe Diana Pérez Mejía,7200000,3480877,0,0,62
103130,Verónica Claudia Mejía Vargas,3500000,,$ 0,0,66.5
101959,HAMAS,5000000,3316855,$ 0,0 cuotas,
102823,HEZBOLLAH,"$ 35,000,000",20331138.00,0.00,0,44
101103,Patricia Chávez Gutiérrez,9500000,6405590 COP,0 COP,0,73
101495,Rafael Caro-Quintero,35000000,19419073.00,0 COP,0,54
103507,Jorge Claudia Gutiérrez Restrepo,"$ 2,500,000",1654145,"$ 12,000,000",1,27
103658,Carlos Mejía Ramírez,18000000.00,"$ 14,381,682",0.00,0,37
100882,Ana Díaz Martínez,18000000,14655841,$ 0,0,43
100081,,,5952535,0 COP,,69
103196,Luis Navarro Ramírez,5000000,4480869 COP,0 COP,0,73 años
102587,,,,"$ 3,500,000",3,30
101407,Esteban Luis Pérez Díaz,7200000,"$ 4,110,886",0 COP,,
103063,Ricardo Esteban Ramírez Sánchez,2500000.00,,$ 0,0,60
100683,Andrés Patricia Pérez Morales,"$ 5,000,000",2140095,0.00,0 cuotas,14 años
101075,Juan Camilo Pérez González,"$ 3,500,000",3105547,0.00,0,42 años
102157,Gabriel Mariana Ramírez Ramírez,3500000 COP,2311993,,0.0,17
100553,Javier Juliana Rojas Valencia,35000000,23116209.00,500000,11,64
101972,Diana Mateo Jiménez Sánchez,$18000000,14274730.00,0,0,24
101408,Felipe Gómez Ramírez,9500000,6577310,0 COP,0,38
102445,Javier Restrepo Mendoza,"$ 5,000,000",3249798,0,0,67
100903,Esteban Suárez Suárez,3500000,1620198 COP,$ 0,0 cuotas,62
100770,Claudia Rojas Arias,18000000,$10423507,0 COP,0,30
100079,Mateo Pérez Jaramillo,3500000,"$ 1,888,124",,0,38 años
100512,"GUZMAN LOERA, Joaquin",5000000,3359051,0.00,0,49
101400,,,20424472.00,,0 cuotas,36 años
101091,María Torres Martínez,7200000,4034498 COP,0.00,0,41
103158,Daniela Diana Gutiérrez Suárez,9500000.00,5332350,0,0,53
102791,Laura Sofía Jaramillo Suárez,7200000,3265398,0 COP,0,29 años
100813,Camilo Jaramillo Silva,2500000.00,1457942,0.00,0,62
101329,Jong-Un Kim,"$ 2,500,000",$1451157,,0 cuotas,71
103157,Carlos Javier Torres Romero,9500000,4170193.00,1200000,9,
100515,Ana Torres González,5000000.00,"$ 3,396,058",$ 0,0,54
102967,Mariana Juan Suárez Moreno,5000000.00,3981153.00,0 COP,0.0,45 años
101325,Sofía Paula Rojas Díaz,2500000,2185849,0 COP,0,16
101211,Santiago Torres Valencia,12000000,9869124.00,$ 0,0,53.5
102953,Camila Natalia Gutiérrez Hernández,35000000,30207571 COP,0 COP,,
101678,Verónica Felipe Mendoza Hernández,$35000000,16363999,0.00,,16
100731,"MADURO MOROS, Nicolas",35000000 COP,23735653,,3,16.5
101500,Daniela Camilo Chávez Martínez,9500000,4236549 COP,,0,32
103644,Bashar Al Assad,50000000,,,7,70 años
103007,Mateo Ana Rojas López,$18000000,$10948695,12000000.00,1,
102177,"SAAB MORAN, Alex Nain",50000000.00,23739500,"$ 6,400,000",8,14
102762,Camila Mateo González Moreno,18000000,8532111,0 COP,0,17
102067,Ziad Al Zaza,5000000,3905082,0.00,0,45
103130,Verónica Claudia Mejía Vargas,3500000,"$ 1,859,291",$ 0,0,66.5
101853,Sofía Chávez Romero,3500000,"$ 1,865,949",0,0,84
101230,,$9500000,5797244,0 COP,0 cuotas,32
100154,Paula Ricardo Ospina Valencia,50000000,44610994,0 COP,0.0,30
102336,Jorge Silva Pérez,12000000,8363262,0 COP,0,40
100153,Javier González Silva,"$ 12,000,000",5735947,0.00,0.0,70
103562,Felipe María Ramírez Jiménez,5000000 COP,3570620.00,0 COP,0,64
102211,Daniela López Hernández,"$ 9,500,000",3865233,0,0,73 años
101825,Javier Carlos Sánchez Moreno,,29112335,"$ 1,200,000",4,55
102340,,,27131215.00,0,0,31
101619,Andrés Javier Castro Mejía,5000000,"$ 2,150,275",6400000 COP,,51
102804,Gabriel Restrepo Hernández,12000000,$9985693,0.00,0.0,60 años
100693,Gonzalo Rodríguez Silva,12000000.00,7707972,6400000 COP,9,63
103785,Mahmoud Khaled Zahhar,25000000,14917497,$ 0,0,51
100056,Camila Luis Rodríguez García,12000000,$10356251,0 COP,,79
100834,Tareck Zaidan El Aissami,$2500000,$1782240,0,0.0,84
101046,Felipe Juan Suárez López,18000000,13112385,0.00,0,32
102704,Diego Carlos García Suárez,50000000.00,28232118,$12000000,11 cuotas,45.5
103552,Fernando Sofía Valencia Jaramillo,35000000,19005113.00,0.00,0,30 años
100814,Gonzalo Juliana Pérez Vargas,5000000 COP,,0.00,0,63 años
101366,Ismael Zambada Garcia,12000000,9837135,0 COP,0.0,64
102563,Ricardo Rojas Martínez,9500000,4521796,12000000,10,65.5
102690,,,1449076,0 COP,0,32
103726,Jorge Felipe Restrepo Silva,25000000,11718909,,0.0,72
103533,Tareck Zaidan El Aissami,7200000,5607995 COP,0 COP,0,79
102687,Nicolas Maduro Moros,18000000.00,$14185932,0 COP,0,74
103135,Camila Torres Rodríguez,2500000,$1650811,1200000.00,9.0,56
100538,Claudia Castro González,2500000,$1237312,,0,17
100325,Jorge Jorge Rodríguez Moreno,35000000,29814323.00,12000000,2,57.5
101940,Natalia Suárez Mejía,18000000,10111148,0.00,0 cuotas,52
100270,Claudia Jorge Castro Morales,5000000,3795936,$ 0,0,16
101614,Gabriel María Suárez Hernández,35000000,24711269.00,1200000.00,6,64
103595,Felipe Camila Jaramillo López,7200000,4517132,12000000.00,2,
103622,Ana Valencia Navarro,2500000,"$ 1,524,477",0.00,0,73
102959,Carlos Santiago Valencia Moreno,"$ 12,000,000",$4808772,0,0,74
100102,Andrés Hernández Valencia,9500000,3857986,0 COP,0,
100373,José Díaz Sánchez,25000000.00,10992561,0.00,,48
100179,Natalia Adriana Valencia Mejía,5000000,"$ 4,228,242",0,0 cuotas,
100732,Nicolas Maduro Moros,"$ 5,000,000",$4134573,500000,1.0,59
100014,Fernando Diana Ramírez Castro,50000000.00,34307064 COP,$ 0,0.0,36
102411,Juan Moreno Gutiérrez,"$ 5,000,000",2683175 COP,0.00,0 cuotas,62
100757,Gabriel Claudia Morales Martínez,"$ 18,000,000",,6400000,3 cuotas,
103432,"PURI, Genaro",7200000,"$ 5,083,393",0,,44
101865,Camila Mendoza Vargas,$9500000,5828504,$ 0,0.0,68.5
101199,Natalia Luis Restrepo García,25000000,16156305.00,0.00,0,49
100447,Camilo Morales Martínez,7200000 COP,5758431,0.00,0,14
103797,Fernando Gonzalo Chávez Moreno,3500000.00,1938601,3500000,6,
100006,Jong-Un Kim,7200000,6466914 COP,0,,16
100046,Mateo Alejandro Moreno Morales,12000000,10333678,1200000,8,78
101398,Adriana Carlos Sánchez Jiménez,18000000,15550109.00,$ 0,0,75
103777,Miguel A. Treviño Morales,12000000,$5197278,0 COP,0,16
102569,,,"$ 3,487,979",$ 0,0,54
100853,Ana Ricardo Hernández Rodríguez,$7200000,4217700,0.00,0,23
101536,,2500000 COP,1014556.00,0 COP,0 cuotas,75.5
103541,China Aerospace Science & Tech Corp,3500000,2176604,0.00,0,67
102150,Gabriel Silva Morales,$12000000,$5659770,0.00,0,
101817,Jorge Lucía González González,$18000000,15905427,0,0,32 años
103000,HEZBOLLAH,,$1932187,3500000,5,39
102771,Gonzalo Camilo Castro Rodríguez,25000000.00,"$ 19,998,738",,3.0,80 años
101365,Diana López Pérez,35000000,,0,0,17
100788,Ricardo Sofía Hernández Castro,"$ 9,500,000",3906781.00,1200000,4,24
100645,"MADURO MOROS, Nicolas",5000000,2393740 COP,0,0,60
101434,"AL-ASSAD, Bashar",9500000,6526893,0 COP,0,38
102214,Gabriel Silva Jiménez,2500000,"$ 1,107,649",0 COP,0,14
100220,"AL-ZAZA, Ziad",35000000 COP,"$ 15,374,548",0,0 cuotas,70
102920,Tareck Zaidan El Aissami,2500000,,0.00,0,14
101866,Andrés Ospina González,"$ 9,500,000",7051270,$1200000,3,
100588,Alex Nain Saab Moran,$12000000,9532672,6400000,2,43
100123,Alejandro Gonzalo Ospina Mejía,50000000,$23184850,$ 0,0,67
102475,Rafael Caro-Quintero,18000000,12514823,6400000,7,16
101641,Gonzalo Luis Silva Ospina,18000000,"$ 12,304,900",500000 COP,12,45
103212,Daniela Morales Restrepo,$12000000,8130526,0,0,55
103028,Jamileh Abdullah Al-Shanti,18000000.00,10146674,1200000 COP,10,56
100285,Laura Camila Silva Navarro,25000000,16640697.00,3500000.00,5.0,15
103346,"TREVIÑO MORALES, Miguel Angel",2500000,,0.00,0,23
100801,Felipe Fernando Suárez Valencia,12000000.00,10741735.00,0.00,0 cuotas,45
102386,Ricardo Lucía Moreno Pérez,35000000,$28363182,0.00,0,14
102880,Ana Martínez Gómez,18000000,10854293,1200000.00,4 cuotas,58
102560,Ziad Al Zaza,5000000,2335693,0 COP,0,44
103440,Javier Suárez Romero,$18000000,,0.00,0,78
102655,Jamileh Abdullah Al-Shanti,12000000,6154445,0.00,0,70
103660,Andrés Arias Ospina,2500000.00,"$ 2,222,791",6400000,12,52
101739,Mariana Ortiz Vargas,9500000,$6008447,"$ 6,400,000",11.0,72.5
100155,Claudia Juliana Romero López,12000000,8010199,$ 0,,16
102117,José Rojas Ospina,2500000.00,1868813,$ 0,0,80
103701,Luis Juliana Silva Martínez,9500000.00,7642254,$12000000,2,28
100144,Alejandro Fernando Mendoza Díaz,9500000,,0.00,0,35
101174,Javier Ana Mendoza Rodríguez,"$ 7,200,000",$4625706,0,0.0,29
103036,Andrés Claudia Chávez Gómez,25000000,19409516,0.00,0,70
100740,Natalia Patricia Gutiérrez Mejía,9500000,7388548,$ 0,0,40
102706,Felipe Mateo Suárez Gutiérrez,18000000,$11471306,"$ 6,400,000",7.0,52
101900,Patricia Diana Martínez Díaz,35000000 COP,25154922,$ 0,0,20
101075,Juan Camilo Pérez González,"$ 3,500,000",3105547,0.00,0,42 años
103758,,,"$ 29,778,844",0.00,0,24
101045,Claudia Rojas González,$2500000,1841002,500000,11,29
102129,Valentina Restrepo Gómez,7200000,5302064,1200000.00,8,57
103406,"ABU TEIR, Mohammed",50000000 COP,"$ 22,298,532",0,0,30
100097,Jorge Patricia Castro López,50000000,40080001,"$ 3,500,000",8,15
101539,Diana Diana Pérez Ramírez,"$ 12,000,000",,6400000 COP,6,35
101037,"CABELLO RONDON, Diosdado",25000000,22242774,0,0,29
103197,Claudia Mendoza Díaz,18000000,10030533,12000000.00,10,
100284,Patricia Patricia Vargas Valencia,"$ 3,500,000",2997066,12000000,12,31
103148,"AL-ASSAD, Bashar","$ 2,500,000",2166117,0 COP,0,27
103183,Laura García Chávez,"$ 18,000,000",$10835214,1200000,1,67
102722,,,6800638,0,0,25
101654,Adriana Verónica Jaramillo Restrepo,25000000,19505663,0 COP,0,39
102792,Javier Moreno Jiménez,$12000000,7719021,500000,4.0,42 años
102653,Alejandro Ospina Mendoza,35000000,25259633 COP,0,0,42
103671,Ziad Al Zaza,"$ 7,200,000",5785573,0.00,0,14
102948,Valentina Castro Rodríguez,5000000,3222236 COP,0.00,0,22
101389,Verónica Mariana Rodríguez López,,7698511.00,0,0 cuotas,29
102777,Aleksandr Lukashenko,$50000000,25514313,0 COP,0,17
102002,"MADURO MOROS, Nicolas","$ 12,000,000","$ 9,818,562",$ 0,0,85
100058,Nicolas Maduro Moros,12000000,8120446 COP,500000.00,11,66
100699,"SANCHEZ CEREN, Salvador",2500000,"$ 1,224,266",0 COP,0,17
101381,Jorge Castro Restrepo,7200000,3395116,"$ 1,200,000",10,48
102429,Andrés Morales López,9500000,5452304,12000000.00,2 cuotas,57.5
100546,Natalia Mariana Gutiérrez López,7200000,"$ 3,875,135",0 COP,0,84
102894,José Vargas Pérez,12000000,,0 COP,0,20
102142,Javier Sofía Torres Rojas,2500000,$1606326,$ 0,0,
102937,"CABELLO RONDON, Diosdado",3500000,"$ 1,970,731",0 COP,0 cuotas,75
100481,Mateo Gutiérrez Castro,18000000 COP,8504471,0.00,0,17
100793,,,4089208.00,500000,8,40.5
101167,Andrés Luis Gutiérrez Romero,2500000.00,2043243,$3500000,6,75
100647,María Martínez Vargas,5000000.00,3973867.00,12000000,4 cuotas,74
101335,Gonzalo Gonzalo Ortiz Sánchez,"$ 25,000,000","$ 13,489,635",3500000.00,7 cuotas,31
103647,Jorge Mejía Martínez,2500000,1522214 COP,0,0,27.5
100828,Andrés Valentina Moreno Rojas,3500000,2191772.00,6400000,4,69
101878,Aleksandr Lukashenko,9500000,4568563.00,0 COP,0,23
103510,Santiago Jorge Pérez Arias,"$ 12,000,000",,0 COP,,63
101015,HEZBOLLAH,"$ 9,500,000",4378902,$ 0,0.0,68
103004,Carlos María López Jaramillo,9500000.00,7115761.00,$500000,10,20
102839,Alejandro Patricia Morales Gutiérrez,2500000,,0 COP,0,54
100065,Jamileh Abdullah Al-Shanti,3500000,,0,0,16 años
100757,Gabriel Claudia Morales Martínez,,$14582382,6400000,3 cuotas,16
101744,Daniela Alejandro López Mendoza,7200000.00,"$ 4,822,681",0.00,0,26.5
100454,HAMAS,50000000,31890725,3500000,12,
102296,Jamileh Abdullah Al-Shanti,9500000,6191938,0 COP,0,38
103020,Camila Lucía Navarro Rodríguez,$25000000,"$ 19,853,795",6400000,1 cuotas,54
100259,Claudia Lucía Rojas Martínez,35000000.00,25870395,0,0,25
102778,"AL-ASSAD, Bashar",5000000 COP,,1200000,8,
100328,Luis Ospina Pérez,35000000,30305125,0,0,76
102855,Ricardo Mateo Hernández Navarro,2500000 COP,1696757,6400000.00,11,
101420,Fernando Juliana Ramírez Jaramillo,35000000,25281760,$ 0,0,15 años
103419,"SAAB MORAN, Alex Nain",2500000.00,1008265,$ 0,,17
101245,Gonzalo Camilo Valencia Ospina,25000000.00,$15725088,$ 0,0,51 años
100607,"TREVIÑO MORALES, Miguel Angel",3500000,1988981 COP,0 COP,0,60
100746,Ismael Zambada Garcia,2500000,1185422 COP,0.00,0,36
102353,"TREVIÑO MORALES, Miguel Angel",5000000,2403136 COP,0 COP,0,29 años
102211,Daniela López Hernández,"$ 9,500,000",3865233,0,0,73 años
103024,Felipe Gonzalo Torres Gómez,12000000,10668135,$ 0,0,53
102996,Felipe Mariana Jiménez Sánchez,25000000,21597641 COP,$ 0,0,17
103444,"SANCHEZ CEREN, Salvador","$ 50,000,000","$ 36,672,193",$ 0,0,75
100092,Camilo Rojas Castro,35000000,16045331.00,3500000,2,75
101615,"LUKASHENKO, Aleksandr",9500000,$4729649,0,0.0,51
101628,"CARO QUINTERO, Rafael",50000000,"$ 32,788,896",,0,49
103037,Ricardo José Morales Valencia,$9500000,8443237,0 COP,0,36
100851,Mateo Pérez Torres,18000000,$13757449,0.00,0,46
103097,"PURI, Genaro",12000000 COP,"$ 5,196,694",6400000 COP,11,73
103409,Diego Andrés Castro Vargas,$5000000,2498143,$ 0,0 cuotas,63
103240,Ricardo Diego Ortiz Rodríguez,7200000,2976624,,0,53
102014,Diana Fernando Arias Vargas,25000000.00,21334914,0 COP,,36
103556,Luis Natalia Jaramillo Restrepo,50000000,,0,0,16
101309,Juan Santiago Martínez Torres,5000000,3454136,$ 0,,19 años
102104,Paula Mendoza García,12000000,5092289.00,1200000,11,44
103573,Juliana Hernández Mejía,25000000,$22092300,0 COP,0.0,71
100560,Laura Paula Torres Gómez,"$ 12,000,000",9760931,$ 0,0,52
103406,"ABU TEIR, Mohammed",50000000 COP,"$ 22,298,532",0,0,30
103782,Diana Luis Sánchez Ramírez,5000000,3295426,,0,70
100117,Camilo Alejandro Vargas Silva,$35000000,,0,0,32 años
101740,Ricardo Ramírez Pérez,2500000,1599397,$ 0,0,25 años
100487,Valentina Martínez Jaramillo,"$ 7,200,000","$ 3,343,372",0.00,0,65 años
103768,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,25000000,19466675,0,0,14
101442,José Rojas Moreno,"$ 2,500,000",1943187 COP,"$ 1,200,000",3,
101154,Laura Carlos Morales Castro,50000000,28695913.00,0.00,0,65.5
101501,Bashar Al Assad,7200000,"$ 6,351,349",500000 COP,,14
101554,Rafael Caro-Quintero,25000000,$18419071,0 COP,,62
103122,Diana Camilo Ramírez Mejía,12000000,5541692,$ 0,0,25
100925,Daniela Silva Valencia,18000000.00,9752502,0 COP,0,16
102761,Gonzalo Juan Pérez Ortiz,35000000,"$ 18,675,521",0 COP,0 cuotas,39.5
103036,Andrés Claudia Chávez Gómez,25000000,19409516,0.00,0,70
101140,Esteban Restrepo Mejía,$3500000,2965820 COP,0,0.0,72
102094,Esteban Navarro Mejía,35000000,25524594,0,0,24
103022,Jorge Andrés Rodríguez González,7200000.00,4099073 COP,6400000,12,28
102707,Gonzalo González García,"$ 18,000,000",10404875 COP,$ 0,0,55
103129,Adriana Jiménez Rodríguez,25000000 COP,12885272,,0,25
102280,Daniela María López Vargas,12000000.00,5716419,"$ 12,000,000",8,15
101996,Ziad Al Zaza,$35000000,20013273.00,0,0.0,49
101078,Javier Santiago Martínez Navarro,12000000,9917245,3500000,12,25
100525,Fernando Rodríguez López,3500000,2395496.00,0 COP,0,42
101463,Alejandro Restrepo Moreno,9500000 COP,6149782.00,$ 0,0,50
101382,José Luis Silva Sánchez,"$ 12,000,000",6893260,$ 0,0,14
102408,Adriana Claudia Rodríguez Jaramillo,2500000,1826550.00,0,0 cuotas,40
100409,"KIM, Jong Un","$ 12,000,000",5024265,0 COP,0,15
101785,Alejandro Silva Romero,12000000,7066425.00,0,0,55
102349,,,5799763 COP,500000,9,49
101749,Laura Claudia García Jaramillo,7200000 COP,"$ 5,128,460",$ 0,0,54
101697,Ricardo Juliana Hernández Castro,7200000,$4130339,$ 0,,51
100872,Juan Camilo Vargas Mejía,,"$ 6,768,578","$ 500,000",11 cuotas,30
101894,Lucía Ana Castro Romero,25000000.00,$13349199,0 COP,0.0,31
103465,Mateo García Morales,12000000,"$ 7,574,920",0 COP,0,21
100113,Gabriel Diana Torres Castro,18000000,9602412,0.00,,22
100119,María Rojas Ramírez,9500000.00,6004758,0,0,15
103204,"KIM, Jong Un",9500000,$6928685,0 COP,0,19
101625,Luis Mateo Romero Pérez,9500000 COP,7919065,0,0,14
